0	1.13037408340222	1.42310752807872	1.33281706634208	1.43821080700664	1.37049079075033	1.40207799055642
0.004	1.13039795975317	1.42310668799816	1.3327960872304	1.43818211307874	1.37049960215562	1.40209519396749
0.008	1.13039764268517	1.42309593511795	1.33278154767364	1.43815116167552	1.37044991035067	1.40209159708291
0.012	1.13045247461083	1.42301862392424	1.33274728304476	1.43809166423556	1.37035499464542	1.40201395876792
0.016	1.13048525169794	1.42298529814422	1.33269118765862	1.43805489900956	1.37024431088826	1.40197991661491
0.02	1.13053598031644	1.42290428864875	1.3326246447619	1.43792662483639	1.37005838442077	1.40189297040985
0.024	1.13063382284251	1.42280529338976	1.33254931785323	1.43789063593456	1.36986499346631	1.40180088519118
0.028	1.1307812796559	1.42269237565345	1.33246258839094	1.43772660000261	1.36964361849228	1.4017240184386
0.032	1.13087591815802	1.4225503377291	1.33232992229017	1.43762178760233	1.36940072966889	1.4015194156017
0.036	1.13096960367154	1.42234663180559	1.33220313124813	1.43749382523616	1.3690663745859	1.40139669670207
0.04	1.13108412792918	1.42223029788642	1.33205853657848	1.43731589854928	1.36880110984162	1.40123994027124
0.044	1.131217318613	1.42204717186321	1.33189557078441	1.43712265757488	1.36838405244242	1.40108275072125
0.048	1.13140713209391	1.42186030170757	1.33174176803608	1.43698246358417	1.36801122354512	1.40087692102096
0.052	1.13159403087289	1.42156665427138	1.33154433618287	1.43678272128526	1.36760120624002	1.40067326294355
0.056	1.13177963403005	1.4213824354793	1.3313433520669	1.43650401898748	1.3670842034263	1.40046649172403
0.06	1.13200988179414	1.42108057854823	1.33110999046275	1.4363047726043	1.36656555234045	1.40019117364025
0.064	1.13225030219205	1.42081369378999	1.33092830761682	1.43607725123703	1.36605858972143	1.39993739434165
0.068	1.13246955545154	1.42049196319215	1.33065895606683	1.43578121982061	1.3655071324698	1.3996819559956
0.072	1.13272785903792	1.42018802395099	1.33039148779261	1.43544146355382	1.36493903118536	1.39938949107485
0.076	1.13298413925826	1.41987696011145	1.33009737772005	1.43517124710598	1.36429583601614	1.39912883334223
0.08	1.13322764500388	1.41950677387788	1.32981493442834	1.43485561792824	1.36362969431596	1.39877566842819
0.084	1.13355892130177	1.41912021859164	1.32949931158146	1.43449506465331	1.36286670550526	1.39843917785635
0.088	1.13387140439235	1.41878821951607	1.32919116501619	1.43412508017946	1.36217220785523	1.39807840554181
0.092	1.13415572661645	1.41835866570241	1.32882737993053	1.43371618918565	1.36140295769126	1.39765477501359
0.096	1.13453074951972	1.417964831419	1.32846588903767	1.43334657448364	1.36061929808873	1.39729947212629
0.1	1.13490263556297	1.41748897818459	1.32815250623275	1.43295921453314	1.35982006486346	1.39689132154403
0.104	1.13521002117205	1.41706234499387	1.32771447742897	1.4325018384167	1.35892426476659	1.39648018562312
0.108	1.13563350354117	1.41660699115458	1.32738135760553	1.43211522300746	1.3580257613496	1.39608590253028
0.112	1.13603895139687	1.41607739683259	1.32694902273251	1.43165699823178	1.35710931777134	1.39562648621286
0.116	1.13646640198054	1.41560433382406	1.32652324210928	1.43117479910214	1.35612420886945	1.39516874336118
0.12	1.13691970289474	1.4150696462456	1.32611578007964	1.43069409567046	1.35515134949689	1.39465917612024
0.124	1.13732788004955	1.41451437519217	1.32563262593917	1.4301966030413	1.3541111955483	1.3942028366269
0.128	1.13778463378218	1.41400261375514	1.32520121787677	1.42964630389731	1.35308651592357	1.39369184639829
0.132	1.13826107154747	1.41346980082443	1.32472941724583	1.4291537687853	1.35199935614903	1.39316579884962
0.136	1.13876936653378	1.41281245096349	1.32422185322652	1.42861782452171	1.35086509235827	1.39264971536094
0.14	1.13920732504913	1.41224532621094	1.32370013836871	1.42800600003379	1.34972240662253	1.39206144150176
0.144	1.13975892499292	1.41159940108809	1.32320726769568	1.42746040730564	1.34854572169596	1.39150567291206
0.148	1.14033267453558	1.41096905809319	1.32268471184806	1.42684417027487	1.34734745535783	1.39091030959869
0.152	1.14086894129573	1.41032126877496	1.32211548931876	1.42623389220854	1.34614335883623	1.39035134045654
0.156	1.14143642777484	1.40964238863479	1.32153794566338	1.42560676999703	1.34489030297999	1.38975475122972
0.16	1.14202526453873	1.40893609467283	1.32100363268897	1.42496143089074	1.34357485357281	1.38910028400519
0.164	1.14260195829095	1.40827307123215	1.32042949750752	1.42431588850306	1.34230369398496	1.38847812377839
0.168	1.14317111748403	1.40755452199467	1.3198282415327	1.42362074785739	1.34093944844954	1.38783251084695
0.172	1.14388385590819	1.40681669147746	1.31924197078312	1.42295080825283	1.33962263987212	1.38713788059272
0.176	1.14447380865771	1.4060765515512	1.3186141886263	1.42226233012728	1.33819698956062	1.38651668144771
0.18	1.14511841846777	1.40529235199501	1.31794018899358	1.42157775682471	1.33675721424357	1.38576317866761
0.184	1.14580276981089	1.40453712642272	1.3173125555698	1.42080733329886	1.33529739008797	1.38511434715425
0.188	1.14650864777182	1.403770740875	1.31667886867347	1.42005226088659	1.33383764144578	1.38439191424293
0.192	1.14720300501379	1.40296221439533	1.31603194034435	1.41929957283743	1.33237403201438	1.38368690912434
0.196	1.14793261658526	1.4020990821978	1.3153083177717	1.41850414278182	1.33079411263758	1.3829089861934
0.2	1.1486647520915	1.40127522791044	1.31464131144639	1.41773616342994	1.32924477772437	1.38216524286325
0.204	1.14941410463367	1.40041420077314	1.31393269395864	1.41693383212504	1.32766028921055	1.3814046064052
0.208	1.15020055838689	1.39955853206521	1.3132340622175	1.41614002767908	1.32605530247321	1.38062701159528
0.212	1.15096013300789	1.39868814817324	1.31250606584777	1.41531514232875	1.32444591561908	1.37983550864424
0.216	1.15177711937622	1.39777949922017	1.31177576474244	1.41445098760018	1.32284910008266	1.37901533017495
0.22	1.15255964344201	1.39686363589447	1.31101780645436	1.41363023405116	1.32114138023589	1.37823105748369
0.224	1.15338541117588	1.39597883643402	1.31023315073939	1.41266910969806	1.31946075577949	1.37740697048909
0.228	1.15423468693353	1.3949796793055	1.3094478402831	1.41180509382017	1.31780533641745	1.37658874579493
0.232	1.15510211615973	1.39403981660906	1.30869003758947	1.41094481069535	1.31596713732535	1.3757329677444
0.236	1.15597029535192	1.39309976525688	1.30792278114224	1.41004290492642	1.31424197404127	1.37485361214941
0.24	1.15686258942635	1.39213797638304	1.30713623109577	1.40911302735501	1.31250996454904	1.37399874558834
0.244	1.15774330857418	1.39111976650694	1.30632241504504	1.40818637838415	1.31067625203886	1.37313693454876
0.248	1.15870671567594	1.39012288963382	1.30548145152804	1.40721822939545	1.30886407093416	1.37226145655456
0.252	1.15962339723652	1.38908798003031	1.30463933528961	1.40621571843094	1.30701049032274	1.37132600316294
0.256	1.1605185278911	1.38806083568555	1.30377524783109	1.40521807733443	1.30514596989919	1.37046324956927
0.26	1.16148866917598	1.38704077802256	1.30294370780004	1.40425682839173	1.30328639015627	1.3695130216891
0.264	1.16244941312212	1.38598997829521	1.3020753810868	1.4032574288391	1.30136158026424	1.36860340435386
0.268	1.16346954846241	1.38490387017638	1.30125470231179	1.40222542633976	1.29944859311409	1.36764060997973
0.272	1.16446055172019	1.38382798076545	1.3002975577398	1.40115364118649	1.29750462921433	1.36668188597509
0.276	1.1654918912513	1.38274824381917	1.29941721797989	1.4001501938251	1.29561580049935	1.36577367580261
0.28	1.16657413589101	1.38164646478139	1.29849209009882	1.39911575704252	1.29365567367468	1.36482730659646
0.284	1.16759444150833	1.38051350148934	1.29760719702337	1.39796979370852	1.29166007989623	1.36386036824865
0.288	1.16866294587495	1.37939051010583	1.2967244466403	1.39691275804724	1.28966132724731	1.36281138890047
0.292	1.16970654494292	1.37821329673406	1.29575365066782	1.39585511722239	1.287646924404	1.36186286755751
0.296	1.17082824900948	1.37706199350771	1.29488009361443	1.39468274123194	1.28560869575217	1.36088302750781
0.3	1.17193711533324	1.37592254792764	1.29388370723211	1.39360702038434	1.28357478528731	1.35984094880579
0.304	1.17301654700098	1.37476465628921	1.29291281644295	1.39244818992967	1.28150925508597	1.35886673647051
0.308	1.17415046369111	1.37360048125315	1.29195517132371	1.39131547510781	1.27942064956532	1.35779006835078
0.312	1.1752923214893	1.37234818677597	1.29097910898121	1.39018530581233	1.27738898141125	1.35677927107573
0.316	1.17647462593855	1.37116119333487	1.28999431482167	1.38899043441813	1.27529485700217	1.35573595818228
0.32	1.17760763784796	1.36993226390916	1.28902361946688	1.38778580590233	1.27316144357746	1.35469935202082
0.324	1.17880880758663	1.36872024336432	1.28805481907396	1.38659866480995	1.27105330370049	1.35365818164514
0.328	1.17999291246751	1.36746142198259	1.28704898415228	1.3853719197162	1.2689296179083	1.35259292467697
0.332	1.18124260414659	1.36624591360628	1.28602394504393	1.3841549603686	1.2667791041413	1.35151002424784
0.336	1.18242277339568	1.36496268294475	1.28496460012605	1.38292270264746	1.26465297099586	1.35047547977982
0.34	1.1836591302963	1.36366282551689	1.28398387755237	1.38166324346307	1.26244131186859	1.34937268666326
0.344	1.18485999586539	1.36238117238839	1.28295392197855	1.38041293100337	1.26032580388307	1.34830875301177
0.348	1.18615864750644	1.36108035046347	1.28192875200001	1.37916269918167	1.25816708382746	1.34718963202075
0.352	1.18738280765479	1.3597875736475	1.28087430355559	1.37787161701723	1.25594659661748	1.34608516712959
0.356	1.18867342744429	1.35849839285857	1.27976268379082	1.37655341418637	1.25374227078256	1.34499481236677
0.36	1.18992405102835	1.35713268620354	1.27872510064805	1.37522894327607	1.2515517851101	1.34385829798154
0.364	1.19123775586028	1.35583848160786	1.27769200271216	1.37392599087866	1.24934689974791	1.34275354765192
0.368	1.19252936397728	1.35449140804344	1.27654610389414	1.37258424941244	1.247161002686	1.34163040954434
0.372	1.19384003420509	1.35310840588224	1.27550532150559	1.37124362910676	1.24491545262699	1.34050519188669
0.376	1.19517618484778	1.35177989703318	1.27441478552011	1.36993578710377	1.24272754944838	1.33937230423258
0.38	1.19651191095688	1.35040977391205	1.27330702368277	1.36853988327428	1.24045701870553	1.33821442863961
0.384	1.19788021189968	1.34905097574144	1.27221098965126	1.36711883027078	1.23824732554482	1.33711495669945
0.388	1.19917064306474	1.34761398624787	1.271089563307	1.36573173466383	1.2359746205868	1.33593601424813
0.392	1.20051664835349	1.34619770166267	1.26997731011307	1.36438209454426	1.23376535326929	1.33478343229874
0.396	1.20189169936081	1.3448001449177	1.26884882296932	1.36295629587792	1.23153986398203	1.33357388280221
