0	-0.169146421148131	-3.27181322276072	-10.3056820782829	4.14993850459191	1.31733987604108	-4.11332818243597
0.004	-0.120098079592144	-3.34590972216328	-10.2020444484147	3.81943610462977	0.770765907727405	-4.23656521005505
0.008	-0.0330629735043078	-3.26269432842325	-10.3204653172866	3.53416283779054	0.171057939084068	-4.61788226694231
0.012	-0.0473230200673439	-3.31183885819884	-10.2926658180013	3.15959079285497	-0.328538766744741	-4.62464374322529
0.016	-0.159462819446585	-3.24921571506695	-10.1739965638379	2.72966258981964	-0.781762303522933	-4.92735298817695
0.02	-0.156972098345087	-3.22479907631578	-10.255007587443	2.31898237917242	-1.26896344389888	-5.01809520251352
0.024	-0.0901471228035286	-3.30121108573962	-10.3092730356748	1.86655722755649	-1.63118391160736	-5.25621282673442
0.028	-0.165991399494527	-3.14299893748179	-10.1264696809107	1.73383716247245	-2.30086007019509	-5.42757020504424
0.032	-0.07306182130093	-3.2198475935213	-10.1937953223812	1.34175134765144	-2.62545064626506	-5.63312388753286
0.036	-0.25874164480018	-3.32779168630863	-10.2019225664999	1.04216315333308	-3.20505470464137	-5.93044203258794
0.04	-0.0983933937491339	-3.23755708816946	-10.231357220685	0.692257202651996	-3.57932666415443	-5.90855191236712
0.044	-0.122664677827323	-3.17482037335326	-10.2824946498087	0.218114480250776	-4.30517625523513	-6.30256383215257
0.048	-0.029668195672081	-3.20987159472529	-10.2546934252877	-0.0369930084157859	-4.65698487948929	-6.55482483087846
0.052	-0.0284900642956783	-3.19500427295025	-10.3864732405763	-0.626269943895897	-5.09688896670626	-6.71912476254636
0.056	-0.0603064262403473	-3.16740632837772	-10.3641464724492	-0.843886456446034	-5.65096041110604	-6.86403981081112
0.06	-0.116937301437653	-3.26558716051284	-10.0562648387441	-1.04977758706661	-5.80832015982713	-7.124753593572
0.064	-0.12766327888199	-3.21868071927006	-10.3395616895472	-1.78488192545732	-6.52284127674288	-7.22636410736314
0.068	-0.0781035966787383	-3.0919981885912	-10.2576042042774	-1.72365598265927	-7.07412086175609	-7.3376532266116
0.072	-0.078052363106689	-3.19018461780889	-10.3566849007852	-2.21222026336615	-7.30515313487398	-7.60361979138951
0.076	-0.0114494637704601	-3.07914224911941	-10.3089110228186	-2.76141720396437	-7.81163748290033	-7.96362790616421
0.08	-0.18823035686177	-3.18359721861652	-10.4623250657397	-2.7378022848714	-8.46837764107043	-8.28487666401235
0.084	-0.132616786197444	-3.11693999726579	-10.203526261437	-3.52783000149407	-8.80039213256908	-8.14724109362787
0.088	-0.0582066761907868	-3.03600375147179	-10.1538578700897	-3.55656629668724	-9.53741329563108	-8.40087338124347
0.092	-0.119007336630304	-3.08349122153272	-10.3265555580154	-3.98853074331208	-9.85515827618481	-8.83297603690136
0.096	-0.0110624225726838	-3.18690022149552	-10.238831192375	-4.18921651550556	-10.2572120560643	-8.96840947973232
0.1	-0.0616386661972202	-3.06284842671071	-10.359364079694	-4.94418339801556	-10.8474093383887	-8.97072399808876
0.104	-0.122417485550361	-3.00395962063485	-10.3491338812223	-4.9845902897184	-11.2545314783305	-9.26558473332217
0.108	-0.131033052227975	-3.1566962195956	-10.1639595258299	-5.34037917920453	-11.5403533761438	-9.36031261740212
0.112	-0.206222073737304	-3.00904325110531	-10.2992004212758	-5.62762530387282	-12.1313433908119	-9.69346981698479
0.116	0.00018036274909855	-2.98452754153879	-10.2664309032303	-5.96277203647355	-12.6686562713729	-9.95302390199562
0.12	-0.198197231371352	-3.11942871640289	-10.2699239529936	-6.3005404990175	-12.9658452353916	-10.0692149893627
0.124	-0.111226563660964	-2.9259617087568	-10.333748126178	-6.66207317892585	-13.3355917116101	-10.2985246621781
0.128	-0.075771139750657	-2.71542996241706	-10.1725069858881	-7.1686079331633	-13.812319753434	-10.6179160115556
0.132	-0.0668843212310609	-2.88627843093048	-10.3520994317288	-7.49462041638216	-14.5785782857319	-10.7534355274741
